function,cyclomatic,modified,strict,essential,nesting,path_count,path_c_log,bug
asmjit::X86GpVar::operator==,1,1,1,1,0,1,0,0
asmjit::X86GpVar::r16,1,1,1,1,0,1,0,0
asmjit::X86GpVar::r32,1,1,1,1,0,1,0,0
asmjit::X86GpVar::r64,1,1,1,1,0,1,0,0
asmjit::X86GpVar::r8,1,1,1,1,0,1,0,0
asmjit::X86GpVar::r8Hi,1,1,1,1,0,1,0,0
asmjit::X86GpVar::r8Lo,1,1,1,1,0,1,0,0
asmjit::X86GpVar::reset,1,1,1,1,0,1,0,0
asmjit::X86GpVar::X86GpVar,1,1,1,1,0,1,0,0
asmjit::X86GpVar::X86GpVar,1,1,1,1,0,1,0,0
asmjit::X86GpVar::X86GpVar,1,1,1,1,0,1,0,0
asmjit::X86GpVar::X86GpVar,1,1,1,1,0,1,0,0
asmjit::X86GpVar::X86GpVar,1,1,1,1,0,1,0,0
asmjit::X86InstExtendedInfo::getEFlagsIn,1,1,1,1,0,1,0,0
asmjit::X86InstExtendedInfo::getEFlagsOut,1,1,1,1,0,1,0,0
asmjit::X86InstExtendedInfo::getEncodingId,1,1,1,1,0,1,0,0
asmjit::X86InstExtendedInfo::getInstFlags,1,1,1,1,0,1,0,0
asmjit::X86InstExtendedInfo::getOperandFlags,1,1,1,1,0,1,0,0
asmjit::X86InstExtendedInfo::getSecondaryOpCode,1,1,1,1,0,1,0,0
asmjit::X86InstExtendedInfo::getWriteIndex,1,1,1,1,0,1,0,0
asmjit::X86InstExtendedInfo::getWriteSize,1,1,1,1,0,1,0,0
asmjit::X86InstExtendedInfo::hasInstFlag,1,1,1,1,0,1,0,0
asmjit::X86InstExtendedInfo::isFlow,1,1,1,1,0,1,0,0
asmjit::X86InstExtendedInfo::isFp,1,1,1,1,0,1,0,0
asmjit::X86InstExtendedInfo::isLockable,1,1,1,1,0,1,0,0
asmjit::X86InstExtendedInfo::isMove,1,1,1,1,0,1,0,0
asmjit::X86InstExtendedInfo::isSpecial,1,1,1,1,0,1,0,0
asmjit::X86InstExtendedInfo::isSpecialMem,1,1,1,1,0,1,0,0
asmjit::X86InstExtendedInfo::isTest,1,1,1,1,0,1,0,0
asmjit::X86InstExtendedInfo::isXchg,1,1,1,1,0,1,0,0
asmjit::X86InstExtendedInfo::isZeroIfMem,1,1,1,1,0,1,0,0
asmjit::X86InstInfo::_getExtendedIndex,1,1,1,1,0,1,0,0
asmjit::X86InstInfo::_getNameIndex,1,1,1,1,0,1,0,0
asmjit::X86InstInfo::getEFlagsIn,1,1,1,1,0,1,0,0
asmjit::X86InstInfo::getEFlagsOut,1,1,1,1,0,1,0,0
asmjit::X86InstInfo::getEncodingId,1,1,1,1,0,1,0,0
asmjit::X86InstInfo::getExtendedInfo,1,1,1,1,0,1,0,0
asmjit::X86InstInfo::getInstFlags,1,1,1,1,0,1,0,0
asmjit::X86InstInfo::getInstName,1,1,1,1,0,1,0,0
asmjit::X86InstInfo::getOperandFlags,1,1,1,1,0,1,0,0
asmjit::X86InstInfo::getPrimaryOpCode,1,1,1,1,0,1,0,0
asmjit::X86InstInfo::getSecondaryOpCode,1,1,1,1,0,1,0,0
asmjit::X86InstInfo::getWriteIndex,1,1,1,1,0,1,0,0
asmjit::X86InstInfo::getWriteSize,1,1,1,1,0,1,0,0
asmjit::X86InstInfo::hasInstFlag,1,1,1,1,0,1,0,0
asmjit::X86KReg::clone,1,1,1,1,0,1,0,0
asmjit::X86KReg::operator!=,1,1,1,1,0,1,0,0
asmjit::X86KReg::operator=,1,1,1,1,0,1,0,0
asmjit::X86KReg::operator==,1,1,1,1,0,1,0,0
asmjit::X86KReg::setCode,1,1,1,1,0,1,0,0
asmjit::X86KReg::setCode,1,1,1,1,0,1,0,0
asmjit::X86KReg::setIndex,1,1,1,1,0,1,0,0
asmjit::X86KReg::setSize,1,1,1,1,0,1,0,0
asmjit::X86KReg::setType,1,1,1,1,0,1,0,0
asmjit::X86KReg::X86KReg,1,1,1,1,0,1,0,0
asmjit::X86KReg::X86KReg,1,1,1,1,0,1,0,0
asmjit::X86KReg::X86KReg,1,1,1,1,0,1,0,0
asmjit::X86KReg::X86KReg,1,1,1,1,0,1,0,0
asmjit::X86KReg::X86KReg,1,1,1,1,0,1,0,0
asmjit::X86Mem::_getGpdFlags,1,1,1,1,0,1,0,0
asmjit::X86Mem::_init,1,1,1,1,0,1,0,0
asmjit::X86Mem::_setVSib,1,1,1,1,0,1,0,0
asmjit::X86Mem::adjust,1,1,1,1,0,1,0,0
asmjit::X86Mem::adjusted,1,1,1,1,0,1,0,0
asmjit::X86Mem::clone,1,1,1,1,0,1,0,0
asmjit::X86Mem::getBase,1,1,1,1,0,1,0,0
asmjit::X86Mem::getDisplacement,1,1,1,1,0,1,0,0
asmjit::X86Mem::getIndex,1,1,1,1,0,1,0,0
asmjit::X86Mem::getSegment,1,1,1,1,0,1,0,0
asmjit::X86Mem::getShift,1,1,1,1,0,1,0,0
asmjit::X86Mem::getVSib,1,1,1,1,0,1,0,0
asmjit::X86Mem::hasBase,1,1,1,1,0,1,0,0
asmjit::X86Mem::hasBaseAndIndex,1,1,2,1,0,1,0,0
asmjit::X86Mem::hasBaseOrIndex,1,1,2,1,0,1,0,0
asmjit::X86Mem::hasGpdBase,1,1,1,1,0,1,0,0
asmjit::X86Mem::hasIndex,1,1,1,1,0,1,0,0
asmjit::X86Mem::hasSegment,1,1,1,1,0,1,0,0
asmjit::X86Mem::hasShift,1,1,1,1,0,1,0,0
asmjit::X86Mem::operator!=,1,1,1,1,0,1,0,0
asmjit::X86Mem::operator=,1,1,1,1,0,1,0,0
asmjit::X86Mem::operator==,1,1,1,1,0,1,0,0
asmjit::X86Mem::reset,1,1,1,1,0,1,0,0
asmjit::X86Mem::resetDisplacement,1,1,1,1,0,1,0,0
asmjit::X86Mem::resetIndex,1,1,1,1,0,1,0,0
asmjit::X86Mem::setBase,1,1,1,1,0,1,0,0
asmjit::X86Mem::setDisplacement,1,1,1,1,0,1,0,0
asmjit::X86Mem::setGpdBase,1,1,1,1,0,1,0,0
asmjit::X86Mem::setGpdBase,1,1,1,1,0,1,0,0
asmjit::X86Mem::setIndex,1,1,1,1,0,1,0,0
asmjit::X86Mem::setIndex,1,1,1,1,0,1,0,0
asmjit::X86Mem::setIndex,1,1,1,1,0,1,0,0
asmjit::X86Mem::setIndex,1,1,1,1,0,1,0,0
asmjit::X86Mem::setIndex,1,1,1,1,0,1,0,0
asmjit::X86Mem::setIndex,1,1,1,1,0,1,0,0
asmjit::X86Mem::setIndex,1,1,1,1,0,1,0,0
asmjit::X86Mem::setIndex,1,1,1,1,0,1,0,0
asmjit::X86Mem::setIndex,1,1,1,1,0,1,0,0
asmjit::X86Mem::setIndex,1,1,1,1,0,1,0,0
asmjit::X86Mem::setIndex,1,1,1,1,0,1,0,0
asmjit::X86Mem::setIndex,1,1,1,1,0,1,0,0
asmjit::X86Mem::setIndex,1,1,1,1,0,1,0,0
asmjit::X86Mem::setSegment,1,1,1,1,0,1,0,0
asmjit::X86Mem::setSegment,1,1,1,1,0,1,0,0
asmjit::X86Mem::setShift,1,1,1,1,0,1,0,0
asmjit::X86Mem::setSize,1,1,1,1,0,1,0,0
asmjit::X86Mem::X86Mem,1,1,1,1,0,1,0,0
asmjit::X86Mem::X86Mem,1,1,1,1,0,1,0,0
asmjit::X86Mem::X86Mem,1,1,1,1,0,1,0,0
asmjit::X86Mem::X86Mem,1,1,1,1,0,1,0,0
asmjit::X86Mem::X86Mem,1,1,1,1,0,1,0,0
asmjit::X86Mem::X86Mem,1,1,1,1,0,1,0,0
asmjit::X86Mem::X86Mem,1,1,1,1,0,1,0,0
asmjit::X86Mem::X86Mem,1,1,1,1,0,1,0,0
asmjit::X86Mem::X86Mem,1,1,1,1,0,1,0,0
asmjit::X86Mem::X86Mem,1,1,1,1,0,1,0,0
asmjit::X86Mem::X86Mem,1,1,1,1,0,1,0,0
asmjit::X86Mem::X86Mem,1,1,1,1,0,1,0,0
asmjit::X86Mem::X86Mem,1,1,1,1,0,1,0,0
asmjit::X86Mem::X86Mem,1,1,1,1,0,1,0,0
asmjit::X86Mem::X86Mem,1,1,1,1,0,1,0,0
asmjit::X86Mem::X86Mem,1,1,1,1,0,1,0,0
asmjit::X86MmReg::clone,1,1,1,1,0,1,0,0
asmjit::X86MmReg::operator!=,1,1,1,1,0,1,0,0
asmjit::X86MmReg::operator=,1,1,1,1,0,1,0,0
asmjit::X86MmReg::operator==,1,1,1,1,0,1,0,0
asmjit::X86MmReg::setCode,1,1,1,1,0,1,0,0
asmjit::X86MmReg::setCode,1,1,1,1,0,1,0,0
asmjit::X86MmReg::setIndex,1,1,1,1,0,1,0,0
asmjit::X86MmReg::setSize,1,1,1,1,0,1,0,0
asmjit::X86MmReg::setType,1,1,1,1,0,1,0,0
asmjit::X86MmReg::X86MmReg,1,1,1,1,0,1,0,0
asmjit::X86MmReg::X86MmReg,1,1,1,1,0,1,0,0
asmjit::X86MmReg::X86MmReg,1,1,1,1,0,1,0,0
asmjit::X86MmReg::X86MmReg,1,1,1,1,0,1,0,0
asmjit::X86MmReg::X86MmReg,1,1,1,1,0,1,0,0
asmjit::X86MmVar::clone,1,1,1,1,0,1,0,0
asmjit::X86MmVar::operator!=,1,1,1,1,0,1,0,0
asmjit::X86MmVar::operator=,1,1,1,1,0,1,0,0
asmjit::X86MmVar::operator==,1,1,1,1,0,1,0,0
asmjit::X86MmVar::reset,1,1,1,1,0,1,0,0
asmjit::X86MmVar::X86MmVar,1,1,1,1,0,1,0,0
asmjit::X86MmVar::X86MmVar,1,1,1,1,0,1,0,0
asmjit::X86MmVar::X86MmVar,1,1,1,1,0,1,0,0
asmjit::X86MmVar::X86MmVar,1,1,1,1,0,1,0,0
asmjit::x86OpMem,1,1,1,1,0,1,0,0
asmjit::x86OpReg,1,1,1,1,0,1,0,0
asmjit::X86Reg::clone,1,1,1,1,0,1,0,0
asmjit::X86Reg::isFp,1,1,1,1,0,1,0,0
asmjit::X86Reg::isGp,1,1,1,1,0,1,0,0
asmjit::X86Reg::isGpb,1,1,1,1,0,1,0,0
asmjit::X86Reg::isGpbHi,1,1,1,1,0,1,0,0
asmjit::X86Reg::isGpbLo,1,1,1,1,0,1,0,0
asmjit::X86Reg::isGpbReg,1,1,1,1,0,1,0,0
asmjit::X86Reg::isGpd,1,1,1,1,0,1,0,0
asmjit::X86Reg::isGpq,1,1,1,1,0,1,0,0
asmjit::X86Reg::isGpw,1,1,1,1,0,1,0,0
asmjit::X86Reg::isK,1,1,1,1,0,1,0,0
asmjit::X86Reg::isMm,1,1,1,1,0,1,0,0
asmjit::X86Reg::isRip,1,1,1,1,0,1,0,0
asmjit::X86Reg::isSeg,1,1,1,1,0,1,0,0
asmjit::X86Reg::isXmm,1,1,1,1,0,1,0,0
asmjit::X86Reg::isYmm,1,1,1,1,0,1,0,0
asmjit::X86Reg::isZmm,1,1,1,1,0,1,0,0
asmjit::X86Reg::operator!=,1,1,1,1,0,1,0,0
asmjit::X86Reg::operator=,1,1,1,1,0,1,0,0
asmjit::X86Reg::operator==,1,1,1,1,0,1,0,0
asmjit::X86Reg::setCode,1,1,1,1,0,1,0,0
asmjit::X86Reg::setCode,1,1,1,1,0,1,0,0
asmjit::X86Reg::setIndex,1,1,1,1,0,1,0,0
asmjit::X86Reg::setSize,1,1,1,1,0,1,0,0
asmjit::X86Reg::setType,1,1,1,1,0,1,0,0
asmjit::X86Reg::X86Reg,1,1,1,1,0,1,0,0
asmjit::X86Reg::X86Reg,1,1,1,1,0,1,0,0
asmjit::X86Reg::X86Reg,1,1,1,1,0,1,0,0
asmjit::X86Reg::X86Reg,1,1,1,1,0,1,0,0
asmjit::X86Reg::X86Reg,1,1,1,1,0,1,0,0
asmjit::x86RegAndVvvv,1,1,1,1,0,1,0,0
asmjit::X86RegCount::add,1,1,1,1,0,1,0,0
asmjit::X86RegCount::addGp,1,1,1,1,0,1,0,0
asmjit::X86RegCount::addK,1,1,1,1,0,1,0,0
asmjit::X86RegCount::addMm,1,1,1,1,0,1,0,0
asmjit::X86RegCount::addXyz,1,1,1,1,0,1,0,0
asmjit::X86RegCount::get,1,1,1,1,0,1,0,0
asmjit::X86RegCount::getGp,1,1,1,1,0,1,0,0
asmjit::X86RegCount::getK,1,1,1,1,0,1,0,0
asmjit::X86RegCount::getMm,1,1,1,1,0,1,0,0
asmjit::X86RegCount::getXyz,1,1,1,1,0,1,0,0
asmjit::X86RegCount::indexFromRegCount,1,1,1,1,0,1,0,0
asmjit::X86RegCount::reset,1,1,1,1,0,1,0,0
asmjit::X86RegCount::set,1,1,1,1,0,1,0,0
asmjit::X86RegCount::setGp,1,1,1,1,0,1,0,0
asmjit::X86RegCount::setK,1,1,1,1,0,1,0,0
asmjit::X86RegCount::setMm,1,1,1,1,0,1,0,0
asmjit::X86RegCount::setXyz,1,1,1,1,0,1,0,0
asmjit::X86RegMask::and_,1,1,1,1,0,1,0,0
asmjit::X86RegMask::and_,5,2,5,1,1,5,1,0
asmjit::X86RegMask::andGp,1,1,1,1,0,1,0,0
asmjit::X86RegMask::andK,1,1,1,1,0,1,0,0
asmjit::X86RegMask::andMm,1,1,1,1,0,1,0,0
asmjit::X86RegMask::andNot,1,1,1,1,0,1,0,0
asmjit::X86RegMask::andNot,5,2,5,1,1,5,1,0
asmjit::X86RegMask::andNotGp,1,1,1,1,0,1,0,0
asmjit::X86RegMask::andNotK,1,1,1,1,0,1,0,0
asmjit::X86RegMask::andNotMm,1,1,1,1,0,1,0,0
asmjit::X86RegMask::andNotXyz,1,1,1,1,0,1,0,0
asmjit::X86RegMask::andXyz,1,1,1,1,0,1,0,0
asmjit::X86RegMask::get,5,2,5,1,1,5,1,0
asmjit::X86RegMask::getGp,1,1,1,1,0,1,0,0
asmjit::X86RegMask::getK,1,1,1,1,0,1,0,0
asmjit::X86RegMask::getMm,1,1,1,1,0,1,0,0
asmjit::X86RegMask::getXyz,1,1,1,1,0,1,0,0
asmjit::X86RegMask::has,5,2,5,1,1,5,1,0
asmjit::X86RegMask::hasGp,1,1,1,1,0,1,0,0
asmjit::X86RegMask::hasK,1,1,1,1,0,1,0,0
asmjit::X86RegMask::hasMm,1,1,1,1,0,1,0,0
asmjit::X86RegMask::hasXyz,1,1,1,1,0,1,0,0
asmjit::X86RegMask::isEmpty,1,1,1,1,0,1,0,0
asmjit::X86RegMask::or_,1,1,1,1,0,1,0,0
asmjit::X86RegMask::or_,5,2,5,1,1,5,1,0
asmjit::X86RegMask::orGp,1,1,1,1,0,1,0,0
asmjit::X86RegMask::orK,1,1,1,1,0,1,0,0
asmjit::X86RegMask::orMm,1,1,1,1,0,1,0,0
asmjit::X86RegMask::orXyz,1,1,1,1,0,1,0,0
asmjit::X86RegMask::reset,1,1,1,1,0,1,0,0
asmjit::X86RegMask::set,1,1,1,1,0,1,0,0
asmjit::X86RegMask::set,5,2,5,1,1,5,1,0
asmjit::X86RegMask::setGp,1,1,1,1,0,1,0,0
asmjit::X86RegMask::setK,1,1,1,1,0,1,0,0
asmjit::X86RegMask::setMm,1,1,1,1,0,1,0,0
asmjit::X86RegMask::setXyz,1,1,1,1,0,1,0,0
asmjit::X86RegMask::xor_,1,1,1,1,0,1,0,0
asmjit::X86RegMask::xor_,5,2,5,1,1,5,1,0
asmjit::X86RegMask::xorGp,1,1,1,1,0,1,0,0
asmjit::X86RegMask::xorK,1,1,1,1,0,1,0,0
asmjit::X86RegMask::xorMm,1,1,1,1,0,1,0,0
asmjit::X86RegMask::xorXyz,1,1,1,1,0,1,0,0
asmjit::X86RegMask::zero,5,2,5,1,1,5,1,0
asmjit::X86RegMask::zeroGp,1,1,1,1,0,1,0,0
asmjit::X86RegMask::zeroK,1,1,1,1,0,1,0,0
asmjit::X86RegMask::zeroMm,1,1,1,1,0,1,0,0
asmjit::X86RegMask::zeroXyz,1,1,1,1,0,1,0,0
asmjit::x86RexFromOpCodeAndOptions,1,1,1,1,0,1,0,0
asmjit::x86RexIsInvalid,1,1,1,1,0,1,0,0
asmjit::X86RipReg::clone,1,1,1,1,0,1,0,0
asmjit::X86RipReg::operator!=,1,1,1,1,0,1,0,0
asmjit::X86RipReg::operator=,1,1,1,1,0,1,0,0
asmjit::X86RipReg::operator==,1,1,1,1,0,1,0,0
asmjit::X86RipReg::setCode,1,1,1,1,0,1,0,0
asmjit::X86RipReg::setCode,1,1,1,1,0,1,0,0
asmjit::X86RipReg::setIndex,1,1,1,1,0,1,0,0
asmjit::X86RipReg::setSize,1,1,1,1,0,1,0,0
asmjit::X86RipReg::setType,1,1,1,1,0,1,0,0
asmjit::X86RipReg::X86RipReg,1,1,1,1,0,1,0,0
asmjit::X86RipReg::X86RipReg,1,1,1,1,0,1,0,0
asmjit::X86RipReg::X86RipReg,1,1,1,1,0,1,0,0
asmjit::X86Scheduler::run,1,1,1,1,0,1,0,0
asmjit::X86Scheduler::X86Scheduler,1,1,1,1,0,1,0,0
asmjit::X86Scheduler::~X86Scheduler,1,1,1,1,0,1,0,0
asmjit::X86SegReg::clone,1,1,1,1,0,1,0,0
asmjit::X86SegReg::operator!=,1,1,1,1,0,1,0,0
asmjit::X86SegReg::operator=,1,1,1,1,0,1,0,0
asmjit::X86SegReg::operator==,1,1,1,1,0,1,0,0
asmjit::X86SegReg::setCode,1,1,1,1,0,1,0,0
asmjit::X86SegReg::setCode,1,1,1,1,0,1,0,0
asmjit::X86SegReg::setIndex,1,1,1,1,0,1,0,0
asmjit::X86SegReg::setSize,1,1,1,1,0,1,0,0
asmjit::X86SegReg::setType,1,1,1,1,0,1,0,0
asmjit::X86SegReg::X86SegReg,1,1,1,1,0,1,0,0
asmjit::X86SegReg::X86SegReg,1,1,1,1,0,1,0,0
asmjit::X86SegReg::X86SegReg,1,1,1,1,0,1,0,0
asmjit::X86SegReg::X86SegReg,1,1,1,1,0,1,0,0
asmjit::X86SegReg::X86SegReg,1,1,1,1,0,1,0,0
asmjit::x86SimplifyBrandString,5,5,7,5,3,7,1,0
asmjit::X86SpecialInst_get,109,6,112,38,2,38,2,0
asmjit::X86StateCell::getState,1,1,1,1,0,1,0,0
asmjit::X86StateCell::reset,1,1,1,1,0,1,0,0
asmjit::X86StateCell::setState,1,1,1,1,0,1,0,0
asmjit::X86Util::condToCmovcc,1,1,1,1,0,1,0,0
asmjit::X86Util::condToJcc,1,1,1,1,0,1,0,0
asmjit::X86Util::condToSetcc,1,1,1,1,0,1,0,0
asmjit::X86Util::getInstIdByName,14,14,14,13,3,55,2,0
asmjit::X86Util::getInstInfo,1,1,1,1,0,1,0,0
asmjit::X86Util::mmShuffle,1,1,1,1,0,1,0,0
asmjit::X86Util::mmShuffle,1,1,1,1,0,1,0,0
asmjit::X86Util::negateCond,1,1,1,1,0,1,0,0
asmjit::X86Util::reverseCond,1,1,1,1,0,1,0,0
asmjit::X86Util_cmpInstName,3,3,3,3,2,3,0,0
asmjit::X86Var::clone,1,1,1,1,0,1,0,0
asmjit::X86Var::getRegType,1,1,1,1,0,1,0,0
asmjit::X86Var::getVarType,1,1,1,1,0,1,0,0
asmjit::X86Var::isGp,1,1,1,1,0,1,0,0
asmjit::X86Var::isGpb,1,1,1,1,0,1,0,0
asmjit::X86Var::isGpbHi,1,1,1,1,0,1,0,0
asmjit::X86Var::isGpbLo,1,1,1,1,0,1,0,0
asmjit::X86Var::isGpd,1,1,1,1,0,1,0,0
asmjit::X86Var::isGpq,1,1,1,1,0,1,0,0
asmjit::X86Var::isGpw,1,1,1,1,0,1,0,0
asmjit::X86Var::isK,1,1,1,1,0,1,0,0
asmjit::X86Var::isMm,1,1,1,1,0,1,0,0
asmjit::X86Var::isXmm,1,1,1,1,0,1,0,0
asmjit::X86Var::isYmm,1,1,1,1,0,1,0,0
asmjit::X86Var::isZmm,1,1,1,1,0,1,0,0
asmjit::X86Var::m,1,1,1,1,0,1,0,0
asmjit::X86Var::m,1,1,1,1,0,1,0,0
asmjit::X86Var::m128,1,1,1,1,0,1,0,0
asmjit::X86Var::m128,1,1,1,1,0,1,0,0
asmjit::X86Var::m16,1,1,1,1,0,1,0,0
asmjit::X86Var::m16,1,1,1,1,0,1,0,0
asmjit::X86Var::m256,1,1,1,1,0,1,0,0
asmjit::X86Var::m256,1,1,1,1,0,1,0,0
asmjit::X86Var::m32,1,1,1,1,0,1,0,0
asmjit::X86Var::m32,1,1,1,1,0,1,0,0
asmjit::X86Var::m512,1,1,1,1,0,1,0,0
asmjit::X86Var::m512,1,1,1,1,0,1,0,0
asmjit::X86Var::m64,1,1,1,1,0,1,0,0
asmjit::X86Var::m64,1,1,1,1,0,1,0,0
asmjit::X86Var::m8,1,1,1,1,0,1,0,0
asmjit::X86Var::m8,1,1,1,1,0,1,0,0
asmjit::X86Var::m80,1,1,1,1,0,1,0,0
asmjit::X86Var::m80,1,1,1,1,0,1,0,0
asmjit::X86Var::operator!=,1,1,1,1,0,1,0,0
asmjit::X86Var::operator=,1,1,1,1,0,1,0,0
asmjit::X86Var::operator==,1,1,1,1,0,1,0,0
asmjit::X86Var::X86Var,1,1,1,1,0,1,0,0
asmjit::X86Var::X86Var,1,1,1,1,0,1,0,0
asmjit::X86Var::X86Var,1,1,1,1,0,1,0,0
asmjit::X86Var::X86Var,1,1,1,1,0,1,0,0
asmjit::X86VarAlloc::alloc,12,12,14,10,5,56,2,0
asmjit::X86VarAlloc::cleanup,1,1,1,1,0,1,0,0
asmjit::X86VarAlloc::guessAlloc,16,16,17,15,5,626,3,0
asmjit::X86VarAlloc::guessSpill,1,1,1,1,0,1,0,0
asmjit::X86VarAlloc::init,1,1,1,1,0,1,0,0
asmjit::X86VarAlloc::modified,3,3,3,1,2,3,0,0
asmjit::X86VarAlloc::plan,28,28,37,16,6,1961,3,0
asmjit::X86VarAlloc::run,9,9,9,5,3,10,1,0
asmjit::X86VarAlloc::spill,6,6,8,6,4,5,1,0
asmjit::X86VarAlloc::X86VarAlloc,1,1,1,1,0,1,0,0
asmjit::X86VarAlloc::~X86VarAlloc,1,1,1,1,0,1,0,0
asmjit::X86VarInfo::getClass,1,1,1,1,0,1,0,0
asmjit::X86VarInfo::getDesc,1,1,1,1,0,1,0,0
asmjit::X86VarInfo::getName,1,1,1,1,0,1,0,0
asmjit::X86VarInfo::getReg,1,1,1,1,0,1,0,0
asmjit::X86VarInfo::getSize,1,1,1,1,0,1,0,0
asmjit::X86VarMap::findVa,3,3,3,3,2,3,0,0
asmjit::X86VarMap::findVaByClass,3,3,3,3,2,3,0,0
asmjit::X86VarMap::getVa,1,1,1,1,0,1,0,0
asmjit::X86VarMap::getVaByClass,1,1,1,1,0,1,0,0
asmjit::X86VarMap::getVaCountByClass,1,1,1,1,0,1,0,0
asmjit::X86VarMap::getVaList,1,1,1,1,0,1,0,0
asmjit::X86VarMap::getVaListByClass,1,1,1,1,0,1,0,0
asmjit::X86VarMap::getVaStart,1,1,1,1,0,1,0,0
asmjit::X86VarState::getList,1,1,1,1,0,1,0,0
asmjit::X86VarState::getListByClass,4,2,4,1,1,4,1,0
asmjit::X86VarState::reset,1,1,1,1,0,1,0,0
asmjit::x86VarTypeToClass,1,1,1,1,0,1,0,0
asmjit::X86XmmReg::clone,1,1,1,1,0,1,0,0
asmjit::X86XmmReg::operator!=,1,1,1,1,0,1,0,0
asmjit::X86XmmReg::operator=,1,1,1,1,0,1,0,0
asmjit::X86XmmReg::operator==,1,1,1,1,0,1,0,0
asmjit::X86XmmReg::setCode,1,1,1,1,0,1,0,0
asmjit::X86XmmReg::setCode,1,1,1,1,0,1,0,0
asmjit::X86XmmReg::setIndex,1,1,1,1,0,1,0,0
asmjit::X86XmmReg::setSize,1,1,1,1,0,1,0,0
asmjit::X86XmmReg::setType,1,1,1,1,0,1,0,0
asmjit::X86XmmReg::X86XmmReg,1,1,1,1,0,1,0,0
asmjit::X86XmmReg::X86XmmReg,1,1,1,1,0,1,0,0
asmjit::X86XmmReg::X86XmmReg,1,1,1,1,0,1,0,0
asmjit::X86XmmReg::X86XmmReg,1,1,1,1,0,1,0,0
asmjit::X86XmmReg::X86XmmReg,1,1,1,1,0,1,0,0
asmjit::X86XmmReg::xmm,1,1,1,1,0,1,0,0
asmjit::X86XmmReg::ymm,1,1,1,1,0,1,0,0
asmjit::X86XmmReg::zmm,1,1,1,1,0,1,0,0
asmjit::X86XmmVar::clone,1,1,1,1,0,1,0,0
asmjit::X86XmmVar::operator!=,1,1,1,1,0,1,0,0
asmjit::X86XmmVar::operator=,1,1,1,1,0,1,0,0
asmjit::X86XmmVar::operator==,1,1,1,1,0,1,0,0
asmjit::X86XmmVar::reset,1,1,1,1,0,1,0,0
asmjit::X86XmmVar::X86XmmVar,1,1,1,1,0,1,0,0
asmjit::X86XmmVar::X86XmmVar,1,1,1,1,0,1,0,0
asmjit::X86XmmVar::X86XmmVar,1,1,1,1,0,1,0,0
asmjit::X86XmmVar::X86XmmVar,1,1,1,1,0,1,0,0
asmjit::X86YmmReg::clone,1,1,1,1,0,1,0,0
asmjit::X86YmmReg::operator!=,1,1,1,1,0,1,0,0
asmjit::X86YmmReg::operator=,1,1,1,1,0,1,0,0
asmjit::X86YmmReg::operator==,1,1,1,1,0,1,0,0
asmjit::X86YmmReg::setCode,1,1,1,1,0,1,0,0
asmjit::X86YmmReg::setCode,1,1,1,1,0,1,0,0
asmjit::X86YmmReg::setIndex,1,1,1,1,0,1,0,0
asmjit::X86YmmReg::setSize,1,1,1,1,0,1,0,0
asmjit::X86YmmReg::setType,1,1,1,1,0,1,0,0
asmjit::X86YmmReg::X86YmmReg,1,1,1,1,0,1,0,0
asmjit::X86YmmReg::X86YmmReg,1,1,1,1,0,1,0,0
asmjit::X86YmmReg::X86YmmReg,1,1,1,1,0,1,0,0
asmjit::X86YmmReg::X86YmmReg,1,1,1,1,0,1,0,0
asmjit::X86YmmReg::X86YmmReg,1,1,1,1,0,1,0,0
asmjit::X86YmmReg::xmm,1,1,1,1,0,1,0,0
asmjit::X86YmmReg::ymm,1,1,1,1,0,1,0,0
asmjit::X86YmmReg::zmm,1,1,1,1,0,1,0,0
asmjit::X86YmmVar::clone,1,1,1,1,0,1,0,0
asmjit::X86YmmVar::operator!=,1,1,1,1,0,1,0,0
asmjit::X86YmmVar::operator=,1,1,1,1,0,1,0,0
asmjit::X86YmmVar::operator==,1,1,1,1,0,1,0,0
asmjit::X86YmmVar::reset,1,1,1,1,0,1,0,0
asmjit::X86YmmVar::X86YmmVar,1,1,1,1,0,1,0,0
asmjit::X86YmmVar::X86YmmVar,1,1,1,1,0,1,0,0
asmjit::X86YmmVar::X86YmmVar,1,1,1,1,0,1,0,0
asmjit::X86YmmVar::X86YmmVar,1,1,1,1,0,1,0,0
asmjit::X86ZmmReg::clone,1,1,1,1,0,1,0,0
asmjit::X86ZmmReg::operator!=,1,1,1,1,0,1,0,0
asmjit::X86ZmmReg::operator=,1,1,1,1,0,1,0,0
asmjit::X86ZmmReg::operator==,1,1,1,1,0,1,0,0
asmjit::X86ZmmReg::setCode,1,1,1,1,0,1,0,0
asmjit::X86ZmmReg::setCode,1,1,1,1,0,1,0,0
asmjit::X86ZmmReg::setIndex,1,1,1,1,0,1,0,0
asmjit::X86ZmmReg::setSize,1,1,1,1,0,1,0,0
asmjit::X86ZmmReg::setType,1,1,1,1,0,1,0,0
asmjit::X86ZmmReg::X86ZmmReg,1,1,1,1,0,1,0,0
asmjit::X86ZmmReg::X86ZmmReg,1,1,1,1,0,1,0,0
asmjit::X86ZmmReg::X86ZmmReg,1,1,1,1,0,1,0,0
asmjit::X86ZmmReg::X86ZmmReg,1,1,1,1,0,1,0,0
asmjit::X86ZmmReg::X86ZmmReg,1,1,1,1,0,1,0,0
