,hash,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_buggy_fixes,fastread_buggy_fixes,human_buggy_fixes
266,22c6a90fc8dce9809f7fe29a70238fa2fe593d67,1,3,3,1.3001014222007812,57,38,1764.0,9,0.32404706790123455,58,1087.0,10.621236232130782,843,0,0,0
267,27c3809da30a3e34b459e19f2783e7b4ef905208,1,6,6,1.1084501200659946,240,223,2435.3333333333335,9,28.216163194444448,72,1091.5,1.5768883859589087,849,0,0,0
268,6d18178fb26f0aafba7ebc2b2ad8d5a35e9fce46,1,4,4,1.699217749418528,238,174,2200.25,9,29.64244502314815,63,1096.5,1.0133949423317763,853,1,0,1
269,5b9f1b734f1d6105854b6fad38762e125aca68e2,1,2,2,0.863120568566631,2,5,2592.0,9,0.0070023148148148145,60,1099.5,108.10743801652893,855,0,0,0
270,c341cccbcc8bd779ac96ffbc6ba314eec0c4dc96,1,1,1,0.0,20,4,3306.0,9,0.0240625,29,1101.0,42.55844155844156,856,1,1,1
271,bdf3b48694485b561aa7f764ab928334fa04cbe0,1,2,2,0.6121961274908339,40,13,1597.5,9,0.5512094907407408,39,1102.5,1.9295758811118324,858,0,0,0
272,f734dce1c7875c57fef717bebc7177459f315333,1,4,5,0.77835888308486,241,91,1805.2,9,2.361277777777778,109,1106.0,1.5087110001935873,863,1,1,1
273,c6e3ae0610a0ea9e4e5d0674d8690c52b7a5ea83,1,3,3,1.4452458201097458,28,24,2453.3333333333335,9,0.9504436728395063,73,1110.0,1.4591651070357086,866,0,0,0
274,20a04c36169a0270fca5840b72357871e552e031,1,1,1,0.0,75,68,823.0,10,9.82869212962963,4,315.0,1.1017429365790585,218,0,0,0
275,e27c21c4601e45325dd8c021c6e896225e38928f,1,1,2,0.12270160947541416,111,128,739.5,10,4.984751157407407,10,316.5,1.1006626113671576,220,0,1,1
276,2b4fdda53398e9876468a3220c8eccf372401e52,1,1,5,1.6873291387822573,335,47,1432.2,9,8.134930555555554,61,434.0,1.0291475737150706,274,1,1,1
277,7119690d31b4df01384f1457d5b91e8a4a42b82f,1,4,5,1.3852347670708962,47,17,1095.0,10,18.929020833333333,40,320.0,1.0172621079993538,225,0,0,0
278,f27134bf6b5746f0b5f3bc29881b1fb8361136fe,2,5,18,4.0262194160295595,230,890,1117.388888888889,9,22.311984310699597,93,445.5,1.1009575151222144,128,1,0,1
279,1ae6a8987d1c1aae6bbeb6ff095164f875e8ec6a,1,2,2,0.5435644431995964,6,2,1307.5,9,0.5169328703703704,61,1117.5,274.90134330883575,873,1,0,1
